0
10001
ID	mass	radius	x	y	z	u	v	w
45	4.92e-06	0.0201816851843	0.117948598647	1.09882185463	0.121753316243	-1.06229650509	-0.0673713922907	-0.0352362075927
46	4.92e-06	0.0201816851843	-0.625260081215	2.21269535733	0.771367087474	-0.672540683879	-0.113668137385	-0.103348761572
47	4.92e-06	0.0201816851843	1.55068043555	-1.14492459498	-0.415120119102	0.348467051837	0.58334653091	0.194943165399
48	4.92e-06	0.0201816851843	-1.68238121871	-1.15342122388	-0.344232647887	0.245576079599	-0.506597723302	-0.223252957469
49	4.92e-06	0.0201816851843	-1.1108907838	0.776688905249	0.0253422468311	-0.470147776915	-0.802377473376	-0.223688227089
50	4.92e-06	0.0201816851843	0.735209230997	-1.3148433848	0.411700229786	0.641505784136	0.545327707002	0.191447948167
51	4.92e-06	0.0201816851843	0.786388284978	0.619302316428	-0.0611931609742	-0.70217218932	0.850751372503	-0.0244986784617
52	4.92e-06	0.0201816851843	0.286058719207	-0.989602338104	0.0430964620937	0.982458349547	0.375284573313	-0.143276172184
53	4.92e-06	0.0201816851843	0.545482479056	1.04122537291	0.318101490908	-1.01444303982	0.236691098692	-0.070109639729
54	4.92e-06	0.0201816851843	-2.13634240763	0.839179264142	0.509267251055	-0.336696016486	-0.611365198759	0.046443602796
55	4.92e-06	0.0201816851843	-0.452175497774	-2.64317846507	0.246502053318	0.582291002383	0.0190744462276	0.0120235773835
56	4.92e-06	0.0201816851843	-0.995750610747	-0.98996802559	0.117174432995	0.676537411422	-0.466032640879	0.17164476748
57	4.92e-06	0.0201816851843	-1.50878125071	0.872221568549	-0.213037466389	-0.266942392277	-0.750589410522	0.078728298668
58	4.92e-06	0.0201816851843	2.2665067947	-2.09562759769	-0.503764811492	0.27549919012	0.420761688499	0.0348473717005
59	4.92e-06	0.0201816851843	-0.343773392544	-1.30287730025	-0.296965527625	0.799851483712	-0.19950461177	-0.189705436845
60	4.92e-06	0.0201816851843	-0.108907127282	-1.1947118613	0.204743487493	0.863342699551	-0.143598944044	0.0101560125458
61	4.92e-06	0.0201816851843	1.23646763815	-0.374286204883	-0.495540812742	0.150637386826	0.804381739269	0.275377306382
62	4.92e-06	0.0201816851843	-2.14803221332	-1.28619168905	0.425615284267	0.330862563639	-0.514705582578	-0.0129957163808
63	4.92e-06	0.0201816851843	1.46355057592	0.527427001757	0.415425696725	-0.390461520946	0.781890365618	-0.0959175761944
64	4.92e-06	0.0201816851843	-1.1790620355	0.907868282206	0.0325330975643	-0.743057586731	-0.439420822377	0.222173613974
65	4.92e-06	0.0201816851843	1.45996682442	0.946265455892	-0.209997986162	-0.607854865287	0.596101264515	0.199908153862
66	4.92e-06	0.0201816851843	-1.17797584203	2.11636834936	0.0227160942465	-0.681831637917	-0.100549473786	-0.0398140906407
67	4.92e-06	0.0201816851843	1.39271960231	-1.00392543703	0.508783464669	0.498755238262	0.429498313597	0.0743202931354
68	4.92e-06	0.0201816851843	0.844977967206	-0.980823988435	0.0411397565975	0.725467812647	0.624617618276	0.0326261509498
69	4.92e-06	0.0201816851843	-0.200393511905	0.984437882226	0.532215344698	-0.914478280771	-0.151076700752	-0.00615811382221
70	4.92e-06	0.0201816851843	-2.72379294181	1.46747190713	-0.0149763854526	-0.20936700475	-0.427686438954	0.0533361178522
71	4.92e-06	0.0201816851843	-0.668124784981	0.760406765423	0.0603539034999	-0.813262358224	-0.679579483089	0.205302569542
72	4.92e-06	0.0201816851843	1.03999278795	0.156873283516	0.305628140105	-0.112185802157	0.980239279023	-0.15666285147
73	4.92e-06	0.0201816851843	1.31200811429	-1.83355782883	0.0365655011444	0.649653766991	0.306951471675	-0.11980746753
74	4.92e-06	0.0201816851843	-0.746053291354	1.21424816244	-0.0106595786465	-0.640144380966	-0.495552800921	0.1125784748
75	4.92e-06	0.0201816851843	-0.622863981044	1.38032786748	0.261825078244	-0.613841356059	-0.411217298186	-0.214169251343
76	4.92e-06	0.0201816851843	-1.38524253116	0.421388996539	-0.0197785500489	-0.383177868653	-0.751427016872	-0.0679972746242
77	4.92e-06	0.0201816851843	-1.63203435673	1.4954081636	-0.21652629199	-0.399725738836	-0.416393732054	0.0354496472311
78	4.92e-06	0.0201816851843	1.2132524237	-1.03625201256	-0.0473396218362	0.495577691651	0.711890546434	-0.00430578790659
79	4.92e-06	0.0201816851843	-2.24416761136	0.191887250483	-0.757206155109	0.155729099789	-0.637029399417	-0.152536986446
80	4.92e-06	0.0201816851843	-0.629424354063	1.52085792373	1.08343052963	-0.75120506873	-0.125085766936	0.178463683638
81	4.92e-06	0.0201816851843	0.605406563946	2.01807505603	-0.139367355177	-0.59689820412	0.165333643611	0.00110420137034
82	4.92e-06	0.0201816851843	1.87085777928	-0.254331893036	0.296288067011	0.171978087999	0.777535414525	-0.0670887018921
83	4.92e-06	0.0201816851843	-1.04501418572	-0.941426097904	0.297249319516	0.49439116533	-0.65635947886	0.0679129171948
84	4.92e-06	0.0201816851843	-1.91890421639	-0.570150457374	0.139117517275	0.2427676847	-0.687913120695	0.124783320187
85	4.92e-06	0.0201816851843	2.50257420437	1.07003701749	0.348252819959	-0.0154401572327	0.547721197353	0.0287424069199
86	4.92e-06	0.0201816851843	-0.48697352678	-1.28948376662	-0.252508308257	0.697938016733	-0.46803654335	-0.098385470793
87	4.92e-06	0.0201816851843	0.72112359352	-0.881280157825	0.0729799638599	0.630775782895	0.631656473434	0.330409281679
88	4.92e-06	0.0201816851843	1.24470740485	-0.539344182252	0.0127074215984	0.379198953084	0.749953982713	0.135462011967
89	4.92e-06	0.0201816851843	-0.63266592737	1.35577449984	0.032233254807	-0.8556405287	-0.24961172525	-0.0140340435126
90	4.92e-06	0.0201816851843	1.36589015484	2.37149548404	-1.32962939953	-0.415424030642	0.369238585503	0.0251418593331
91	4.92e-06	0.0201816851843	-1.54764485138	-0.145673344564	-0.507142740081	-0.102967484103	-0.747529120865	-0.21596704478
92	4.92e-06	0.0201816851843	0.645177896354	-1.65692076432	0.0974528484904	0.756952070664	0.202758782567	-0.171784751634
93	4.92e-06	0.0201816851843	1.96433724388	-1.6284791475	-0.164255055543	0.199718553966	0.449485132979	0.136148774781
94	4.92e-06	0.0201816851843	-1.70004251174	1.57923935143	0.343361537002	-0.309532538619	-0.448758494023	0.0565702567833
95	4.92e-06	0.0201816851843	1.56061510348	0.722289152225	0.211319638582	-0.389827243673	0.510018962828	0.173021714446
96	4.92e-06	0.0201816851843	-1.5107235328	0.754591295386	-0.0105526935726	-0.120660300705	-0.843627234819	-0.196066624471
97	4.92e-06	0.0201816851843	2.60624725591	1.53463316556	0.438777990995	-0.230504243883	0.454516063141	5.29605386732e-05
98	4.92e-06	0.0201816851843	-1.54529198698	-0.21401607882	-0.227166893115	0.13264515309	-0.683117311226	0.107689027798
99	4.92e-06	0.0201816851843	-1.3137999666	0.620444289624	-0.361913906722	-0.392654007122	-0.839930977784	-0.0256371260572
100	4.92e-06	0.0201816851843	1.04594571101	0.439536222756	-0.18025133454	-0.321367486559	0.80075781254	0.373787079472
101	4.92e-06	0.0201816851843	1.47018708403	-0.930964577443	-0.853009821377	0.279371461473	0.612713313785	-0.245002688819
102	4.92e-06	0.0201816851843	1.41021327609	0.516502563232	0.465055166438	-0.260701771464	0.726005196124	0.0262505889533
103	4.92e-06	0.0201816851843	-1.42686890538	-0.988212311325	0.10282846419	0.477347325719	-0.593415057846	-0.00401522482046
104	4.92e-06	0.0201816851843	0.998864349608	-0.166995804193	0.249781475817	0.281665903907	0.960833107941	-0.0905721765343
105	4.92e-06	0.0201816851843	-0.59281396623	-0.898812658242	0.0511109939732	0.76875058904	-0.725349137363	-0.0136000115248
106	4.92e-06	0.0201816851843	-0.52675089012	1.60096089292	0.417491279916	-0.657656591739	-0.08970702847	0.186514304581
107	4.92e-06	0.0201816851843	1.39013805448	-0.851324869675	0.673690322952	0.346046583997	0.680970042228	0.204126101002
108	4.92e-06	0.0201816851843	0.714292373733	1.3911347486	0.0966568575005	-0.573989392055	0.493463899047	0.195920830705
109	4.92e-06	0.0201816851843	2.26924933235	0.464689901539	-0.0455065335263	0.0547024954329	0.556725152404	0.0986495638395
110	4.92e-06	0.0201816851843	0.0595224962556	-1.52328492815	0.325115499018	0.605710048272	0.257686514913	0.327071513618
111	4.92e-06	0.0201816851843	2.43511040253	-2.20877584267	-0.433671800851	0.350139891153	0.345477964061	0.064035386243
112	4.92e-06	0.0201816851843	-1.84460737803	-0.514478047407	0.121531607199	0.226580548424	-0.579904584746	0.121044889095
113	4.92e-06	0.0201816851843	0.470773002013	-1.66801520372	0.59173000141	0.632024980975	0.126976857878	0.379741651618
114	4.92e-06	0.0201816851843	-1.6235716277	0.873600807583	0.700749470562	-0.356767344808	-0.660352784298	0.0869576065868
115	4.92e-06	0.0201816851843	-1.54946724697	1.96596015101	0.0948541708156	-0.330049574679	-0.397477677903	-0.37005747777
116	4.92e-06	0.0201816851843	-2.5861284115	-0.714568345767	-0.0262357020502	0.364590711191	-0.468927735959	-0.112709363725
117	4.92e-06	0.0201816851843	-1.33029179428	-0.494487675034	0.0382142877509	0.437912502343	-0.706017018977	0.144955197544
118	4.92e-06	0.0201816851843	1.14180371881	1.01193325083	0.545844627058	-0.60161064871	0.502986521957	-0.0514767590134
119	4.92e-06	0.0201816851843	1.31630425272	-0.331027682415	0.345286987067	0.144420192892	0.879501581456	0.00648539514922
120	4.92e-06	0.0201816851843	1.00641659813	1.18606570063	0.545181771185	-0.59503223128	0.336107297313	0.262389429797
121	4.92e-06	0.0201816851843	-1.43104083363	0.286992969912	0.456635996457	0.0360888270158	-0.789982082006	0.0594882745584
122	4.92e-06	0.0201816851843	0.867186826842	-0.431875399804	0.318071731195	0.297468373318	0.90853983282	0.305279065743
123	4.92e-06	0.0201816851843	-0.972518670139	-0.989296397878	-0.208435895518	0.601889590907	-0.526842380622	0.0747845539502
124	4.92e-06	0.0201816851843	-2.06123940093	-0.659715944844	0.450532470589	0.129765118061	-0.722889320123	0.00464669549968
125	4.92e-06	0.0201816851843	1.08739637869	-1.09473670028	0.273179898036	0.475191959082	0.601633122057	-0.00732229040512
126	4.92e-06	0.0201816851843	-1.17949172447	0.621495496561	0.328662020025	-0.534318156178	-0.696074692241	-0.0121916643646
127	4.92e-06	0.0201816851843	1.3595817243	-1.31211230028	-0.051362635889	0.484629164392	0.481661378134	-0.115255068687
128	4.92e-06	0.0201816851843	2.36558608609	1.54917651192	0.893764470448	-0.239371944893	0.290455229193	-0.337796860952
129	4.92e-06	0.0201816851843	1.46290875602	-0.132948897154	0.378020641061	-0.0192040066481	0.892590268926	-0.173399699579
130	4.92e-06	0.0201816851843	-1.53597085178	-0.128146942779	0.599929688275	-0.178766474297	-0.709637600943	-0.0452095455659
131	4.92e-06	0.0201816851843	-1.08322503979	2.83638807492	0.1658546638	-0.38031712514	-0.121817631212	-0.312670809975
132	4.92e-06	0.0201816851843	-0.978297829954	-0.881249162011	0.24648386893	0.565892131598	-0.61743087937	-0.0602517138081
133	4.92e-06	0.0201816851843	1.34658231539	-2.35965292841	-0.350506266789	0.465211349019	0.324213196369	-0.12624291811
134	4.92e-06	0.0201816851843	0.0625807282228	1.50119189464	0.274357718202	-0.741816463112	0.0592911899778	-0.230906272783
135	4.92e-06	0.0201816851843	-0.607541358157	1.34689205885	-0.379613070473	-0.773080648331	-0.29118105253	0.060424526544
136	4.92e-06	0.0201816851843	-1.36724591783	-0.355124489077	-0.110022905282	0.147968135718	-0.747101885528	-0.166796680461
137	4.92e-06	0.0201816851843	0.573058079362	1.38872244454	0.150603709933	-0.80564576047	0.123639554544	0.072946575405
138	4.92e-06	0.0201816851843	2.40084010467	0.337562543224	0.532513789574	-0.146193160366	0.546582504139	0.226236271014
139	4.92e-06	0.0201816851843	1.88255444269	-0.488668140563	0.124769062171	0.28211600298	0.60343118001	0.0841670871934
140	4.92e-06	0.0201816851843	-1.27369457923	1.21503415578	0.454360531845	-0.49087664773	-0.430844437829	-0.262537032597
141	4.92e-06	0.0201816851843	-0.478394875218	0.870754281256	-0.126613072261	-0.928880752852	-0.603461851882	-0.229965336088
142	4.92e-06	0.0201816851843	2.01865477955	-0.310661287014	-0.450527062604	0.00874787212753	0.700701697251	-0.235285901987
143	4.92e-06	0.0201816851843	-0.0823702237828	-1.23615766857	0.00921897880783	0.863379985717	-0.159934557266	-0.24860388805
144	4.92e-06	0.0201816851843	-0.344351800015	-2.2465746881	-0.125247443169	0.598168369525	-0.0920243661306	0.0873511765671
145	4.92e-06	0.0201816851843	-1.31830691728	2.03619227983	-0.418827019062	-0.227706323737	-0.566028019625	-0.193973812941
146	4.92e-06	0.0201816851843	-1.17225487478	-0.291288385487	0.40905321578	0.268833091293	-0.868676270211	0.190137237685
147	4.92e-06	0.0201816851843	1.01692129267	-0.671356707595	0.148897679151	0.367538081885	0.807446573971	-0.157928466298
148	4.92e-06	0.0201816851843	-1.44643007189	1.78551266454	0.0995617383016	-0.498362792585	-0.406165025612	0.103814951436
149	4.92e-06	0.0201816851843	1.4949939884	0.766508284167	0.336529334963	-0.554419962504	0.53922389194	-0.103555952362
150	4.92e-06	0.0201816851843	1.47572957331	2.1610895457	0.538516720232	-0.454173258256	0.386090677453	-0.0533845912605
151	4.92e-06	0.0201816851843	-0.530491768945	-1.04145089496	0.384774556712	0.959806649267	-0.413868120051	0.197277454316
152	4.92e-06	0.0201816851843	1.710202299	-0.247511329966	-0.232770239289	0.148233480691	0.750813719192	0.267261463659
153	4.92e-06	0.0201816851843	-1.83473742247	0.30882446133	0.0353683309229	0.0224051129022	-0.676134615404	0.138497447661
154	4.92e-06	0.0201816851843	-1.2533924415	3.81133662162	-0.402463535411	-0.366255858992	-0.117144250192	-0.0506059330015
155	4.92e-06	0.0201816851843	0.256186308488	0.907235014419	-0.320235016204	-0.951371847231	0.408089276001	0.251374541525
156	4.92e-06	0.0201816851843	0.564184097105	-1.10011612991	0.219203224613	0.802155706914	0.404301057679	-0.177560200056
157	4.92e-06	0.0201816851843	0.0304174658604	1.25607008114	0.173057012146	-0.83550085563	-0.0222513471005	0.0875213540515
158	4.92e-06	0.0201816851843	0.0110835556953	1.81844780007	0.0603591476588	-0.692351919233	-0.0473214143859	0.052551499863
159	4.92e-06	0.0201816851843	0.299664589752	1.52709584591	-0.0694953299699	-0.704397837064	0.314818943018	0.0487958558164
160	4.92e-06	0.0201816851843	-1.52137341068	-0.146504140989	0.31501268854	-0.110753612153	-0.717614686674	-0.212504773316
161	4.92e-06	0.0201816851843	-1.45766901505	-0.60905164686	0.359982825639	0.38795267752	-0.580941340563	-0.207863858994
162	4.92e-06	0.0201816851843	1.14498258761	1.84075898729	-0.95631499239	-0.308537027631	0.50368829533	0.151380755682
163	4.92e-06	0.0201816851843	-1.26706417368	2.33417046733	0.30037499814	-0.558042838025	-0.13855340015	-0.256789851807
164	4.92e-06	0.0201816851843	0.558693361242	-1.49716885657	-0.199551984365	0.746803737673	0.356026733586	-0.0280121349082
165	4.92e-06	0.0201816851843	2.00556354784	-1.20660110325	-0.79133446032	0.39067559037	0.49582805473	-0.0495997579016
166	4.92e-06	0.0201816851843	-2.37343043735	0.229790586993	0.230621508425	0.0911637495764	-0.507482411929	-0.121248079314
167	4.92e-06	0.0201816851843	-0.912511513526	1.90568360809	-0.5346820684	-0.374470764221	-0.486657817639	0.199114525565
168	4.92e-06	0.0201816851843	0.945668787537	2.04960232344	-0.0523511431903	-0.631105782401	0.0869145151619	0.0414011636477
169	4.92e-06	0.0201816851843	1.57393913045	1.31093783267	-0.219260908102	-0.309890020156	0.528501203316	-0.261571648747
170	4.92e-06	0.0201816851843	1.59298269759	1.59314002511	0.0961287020087	-0.365322022	0.401824708495	-0.275112780436
171	4.92e-06	0.0201816851843	0.538736262657	1.83613428367	0.00170372506532	-0.692168321867	0.248994006296	0.0836920985893
172	4.92e-06	0.0201816851843	0.97126058994	-0.630407017233	-0.261841780086	0.399458148868	0.801151422903	0.129187356385
173	4.92e-06	0.0201816851843	-2.1527193247	-0.223251773091	0.120035857876	0.127786486935	-0.583114470176	-0.0579342684838
174	4.92e-06	0.0201816851843	-1.00359152278	0.851289957609	0.243956470514	-0.377084845581	-0.868065361331	-0.063620901111
175	4.92e-06	0.0201816851843	-0.0559913541915	2.56273606562	0.465402921633	-0.555743447608	0.23781373699	0.100732197492
176	4.92e-06	0.0201816851843	-0.57844672336	0.944289921873	-0.148779908961	-0.879755728215	-0.407433135362	-0.138886247764
177	4.92e-06	0.0201816851843	-2.0029175456	0.884489573605	0.427838748161	-0.122756708727	-0.620819783756	0.249863720372
178	4.92e-06	0.0201816851843	2.73340702878	0.147512169641	-0.627798077573	-0.0730145855079	0.600212440268	-0.0288948847038
179	4.92e-06	0.0201816851843	1.76315118005	-0.716069692506	-0.75935075031	0.224926827864	0.655389597743	-0.184730451605
180	4.92e-06	0.0201816851843	-0.95151867722	-0.549162204816	-0.24365080369	0.581663613332	-0.913113928928	0.244803497268
181	4.92e-06	0.0201816851843	-0.902869287844	0.592759072406	0.164955248491	-0.575935761265	-0.806062593567	-0.0536472062984
182	4.92e-06	0.0201816851843	-2.36598404445	0.639471422063	0.284289234302	-0.192098084257	-0.568732236008	0.10741831632
183	4.92e-06	0.0201816851843	-2.00926426999	-1.58258664581	0.200048759593	0.371909425873	-0.462766893774	-0.132566651097
184	4.92e-06	0.0201816851843	-1.99153857119	1.68846123808	-0.494622655173	-0.361049710498	-0.376627526886	-0.00589763759018
185	4.92e-06	0.0201816851843	-0.620063027337	1.02077402206	-0.205167274833	-0.870310711043	-0.368805187442	-0.00792636458461
186	4.92e-06	0.0201816851843	-0.753726253163	-1.03237717352	0.388316700592	0.791334861345	-0.380780451911	-0.156922717928
187	4.92e-06	0.0201816851843	1.36273784947	-0.0028604164505	-0.10205904801	0.111485521917	0.784608390754	0.14332475711
188	4.92e-06	0.0201816851843	0.992153476865	-0.900963329222	-0.0880384222611	0.594016175015	0.658014182163	-0.278904795997
189	4.92e-06	0.0201816851843	-0.796647722828	1.05531783218	0.00495606501046	-0.795849668511	-0.334554298115	-0.337943329668
190	4.92e-06	0.0201816851843	-0.838107922286	-1.76631353666	-0.343412756237	0.634293687919	-0.234273858001	0.0435257191915
191	4.92e-06	0.0201816851843	1.25600444509	0.584733249753	-0.263217309182	-0.376011585744	0.743999313139	0.0578079540028
192	4.92e-06	0.0201816851843	0.401926328131	1.8798895064	0.288921992476	-0.727814688834	0.0863432766377	-0.010370715922
193	4.92e-06	0.0201816851843	-0.0582042362186	-1.31626450291	-0.292371511171	0.845380464466	0.0517559243393	-0.0592103958254
194	4.92e-06	0.0201816851843	-1.26894645189	0.567946348569	0.214950597671	-0.384659402245	-0.816875160332	0.0493668175056
195	4.92e-06	0.0201816851843	-1.74302042561	1.26543128267	-0.420699663238	-0.465159477027	-0.486569593968	-0.229438520146
196	4.92e-06	0.0201816851843	-1.71736111749	-0.561421009107	0.0239442757285	0.0750293133181	-0.738739358532	0.0526742020284
197	4.92e-06	0.0201816851843	0.411654337309	-1.43354087115	-0.209329148103	0.743821338767	0.130716341036	-0.238067221784
198	4.92e-06	0.0201816851843	-0.375642683806	-1.70517868804	0.571075776014	0.712808175865	-0.268865390145	0.02959282313
199	4.92e-06	0.0201816851843	-0.138472175915	2.30434778508	0.349183738864	-0.500569094345	-0.171081540161	-0.292644041088
200	4.92e-06	0.0201816851843	0.315612750266	1.0720615346	0.34580640579	-0.917326671752	0.210249561466	0.19588869779
201	4.92e-06	0.0201816851843	-1.13475162234	0.0704580726933	-0.0128125071533	-0.0887923814382	-0.993493413259	-0.168102855188
202	4.92e-06	0.0201816851843	-2.83356366435	-0.681431138778	0.194909047242	-0.0303244860023	-0.507006898306	0.064215294004
203	4.92e-06	0.0201816851843	0.688848974139	-0.835563600134	0.353008139679	0.735012466733	0.611704617988	0.219141835645
204	4.92e-06	0.0201816851843	1.41360038192	0.251400829287	0.0194113710952	-0.101725916118	0.859177498164	-0.249209861088
205	4.92e-06	0.0201816851843	1.61003291874	-0.421690693244	-1.02310833849	0.156702213419	0.658990378859	0.350830171847
206	4.92e-06	0.0201816851843	-0.571347669163	0.90225755158	-0.000457487612142	-0.765937495428	-0.616448225182	-0.241785540883
207	4.92e-06	0.0201816851843	0.710619341224	2.20370928231	-0.162848589054	-0.596340320663	0.146334549094	-0.262712163542
208	4.92e-06	0.0201816851843	-0.647498916716	-2.40461458893	0.175944657464	0.625219059173	-0.0129142279698	-0.00628899499347
209	4.92e-06	0.0201816851843	-0.226985701577	-1.17543126619	0.0200040380246	0.913381028898	-0.25574708356	0.00923283841731
210	4.92e-06	0.0201816851843	1.41917098772	1.66160014958	0.0708407654175	-0.291963935817	0.490397491428	0.0102706924362
211	4.92e-06	0.0201816851843	2.34850164443	-1.34377831671	0.180336189628	0.493603485124	0.372294138013	-0.00572756199218
212	4.92e-06	0.0201816851843	1.81793874283	0.409269942311	0.608011288543	-0.00740726749872	0.692406823732	-0.103798535322
213	4.92e-06	0.0201816851843	-0.50294191025	-1.58349294176	0.239015479591	0.799073122007	-0.129408193008	0.0715598904944
214	4.92e-06	0.0201816851843	2.60440061278	-1.56157750045	-0.155776184518	0.34378067753	0.298839771292	-0.00691727259188
215	4.92e-06	0.0201816851843	-1.05475970427	1.32912059433	0.642483856025	-0.680803496683	-0.303533456954	-0.057720003111
216	4.92e-06	0.0201816851843	-0.722991764895	1.18165628526	-0.0538348366032	-0.71523160283	-0.393673437818	0.159389973776
217	4.92e-06	0.0201816851843	-1.06042870793	0.377837280461	-0.0367887165283	-0.234494038979	-0.918574472245	-0.348654592646
218	4.92e-06	0.0201816851843	1.2409355793	0.307786316906	0.0650068742453	-0.318129028949	0.913321482005	-0.128583341951
219	4.92e-06	0.0201816851843	0.0117298255087	-2.56517578172	-0.23637971846	0.510085323373	-0.0217496283497	0.0029152586682
220	4.92e-06	0.0201816851843	-2.22299496575	0.283399829905	0.277240831885	0.126687468232	-0.54599307129	-0.0979836862844
221	4.92e-06	0.0201816851843	0.852961700293	-0.937038774619	-0.140670804186	0.692336211052	0.540439692152	-0.297162793866
